"business_id","Score","date","type"
659,"82","20110511","routine"
659,"80","20110107","routine"
665,"88","20130501","routine"
665,"72","20120321","routine"
665,"98","20110728","routine"
665,"83","20110722","routine"
665,"77","20110131","routine"
667,"79","20130116","routine"
667,"77","20120104","routine"
667,"76","20110714","routine"
670,"83","20120621","routine"
670,"96","20120117","routine"
670,"75","20110601","routine"
670,"86","20101215","routine"
673,"98","20120516","routine"
673,"100","20110914","routine"
673,"100","20110426","routine"
673,"94","20100928","routine"
674,"92","20121119","routine"
674,"96","20120503","routine"
674,"98","20111025","routine"
674,"93","20110419","routine"
674,"100","20101012","routine"
687,"60","20120208","routine"
687,"81","20110609","routine"
687,"90","20100714","routine"
688,"71","20110809","routine"
688,"92","20100720","routine"
691,"92","20120801","routine"
691,"86","20120126","routine"
691,"90","20110715","routine"
691,"94","20110211","routine"
695,"94","20130410","routine"
695,"92","20120711","routine"
695,"100","20110928","routine"
695,"96","20110330","routine"
695,"96","20100901","routine"
696,"96","20120515","routine"
696,"94","20120206","routine"
696,"77","20110726","routine"
696,"77","20110119","routine"
700,"68","20130507","routine"
700,"76","20120724","routine"
700,"76","20111129","routine"
700,"79","20110524","routine"
700,"77","20100621","routine"
703,"75","20130514","routine"
703,"86","20120906","routine"
703,"90","20120228","routine"
703,"94","20110719","routine"
703,"90","20110222","routine"
703,"92","20100528","routine"
708,"100","20120521","routine"
708,"96","20111024","routine"
708,"98","20110407","routine"
708,"98","20100810","routine"
709,"92","20130416","routine"
709,"90","20120403","routine"
709,"96","20110913","routine"
709,"92","20110316","routine"
709,"89","20100727","routine"
711,"74","20130409","routine"
711,"84","20111024","routine"
711,"85","20110223","routine"
711,"80","20100722","routine"
712,"94","20130227","routine"
712,"96","20120313","routine"
712,"96","20110707","routine"
712,"46","20110223","routine"
712,"78","20100908","routine"
722,"90","20121129","routine"
722,"80","20120515","routine"
722,"89","20111117","routine"
722,"92","20110520","routine"
722,"88","20100720","routine"
726,"96","20130328","routine"
726,"87","20120907","routine"
726,"92","20120209","routine"
726,"94","20110531","routine"
726,"90","20101122","routine"
726,"90","20100611","routine"
727,"84","20121023","routine"
727,"92","20120210","routine"
727,"92","20110531","routine"
727,"94","20101122","routine"
727,"90","20100611","routine"
728,"92","20121022","routine"
728,"94","20120208","routine"
728,"90","20110512","routine"
728,"90","20101122","routine"
728,"92","20100719","routine"
729,"84","20120614","routine"
729,"66","20110916","routine"
729,"76","20100519","routine"
730,"92","20121120","routine"
730,"90","20120427","routine"
730,"90","20111121","routine"
730,"96","20110620","routine"
730,"96","20110111","routine"
741,"86","20130503","routine"
741,"98","20120801","routine"
741,"76","20110607","routine"
741,"83","20100929","routine"
744,"85","20130214","routine"
744,"92","20120927","routine"
744,"84","20120208","routine"
744,"90","20110722","routine"
744,"83","20101222","routine"
750,"89","20130311","routine"
750,"98","20120327","routine"
750,"98","20110614","routine"
750,"90","20100716","routine"
754,"88","20130204","routine"
754,"86","20120229","routine"
754,"93","20110512","routine"
754,"86","20101022","routine"
754,"90","20100610","routine"
758,"98","20130111","routine"
758,"96","20120412","routine"
758,"96","20110629","routine"
758,"100","20101209","routine"
759,"98","20130111","routine"
759,"98","20120412","routine"
759,"96","20110629","routine"
759,"92","20101209","routine"
765,"90","20130204","routine"
765,"96","20120524","routine"
765,"86","20111003","routine"
765,"91","20110412","routine"
765,"90","20100525","routine"
768,"98","20121113","routine"
768,"73","20120314","routine"
768,"89","20110815","routine"
768,"81","20110218","routine"
770,"80","20121017","routine"
770,"100","20120217","routine"
770,"100","20110824","routine"
770,"91","20110124","routine"
773,"100","20120618","routine"
773,"100","20110607","routine"
773,"94","20101112","routine"
774,"100","20120618","routine"
774,"96","20110531","routine"
774,"94","20101112","routine"
777,"81","20121210","routine"
777,"100","20120308","routine"
777,"100","20110916","routine"
777,"100","20110217","routine"
782,"90","20121207","routine"
782,"94","20120307","routine"
782,"100","20110907","routine"
782,"98","20101215","routine"
783,"94","20130123","routine"
783,"91","20120625","routine"
783,"98","20120109","routine"
783,"96","20110708","routine"
783,"96","20110124","routine"
786,"96","20130326","routine"
786,"93","20120606","routine"
786,"92","20111101","routine"
786,"94","20110307","routine"
786,"92","20101019","routine"
790,"93","20130207","routine"
790,"96","20120509","routine"
790,"98","20111020","routine"
790,"96","20110127","routine"
792,"94","20120328","routine"
792,"100","20110912","routine"
792,"92","20110214","routine"
792,"77","20101104","routine"
795,"94","20120420","routine"
795,"88","20110913","routine"
795,"96","20110203","routine"
795,"92","20100811","routine"
796,"76","20130326","routine"
796,"88","20120912","routine"
796,"79","20110727","routine"
798,"96","20121218","routine"
798,"87","20120207","routine"
798,"90","20110810","routine"
798,"90","20110216","routine"
798,"88","20100819","routine"
799,"96","20120518","routine"
799,"98","20111017","routine"
799,"100","20110308","routine"
799,"96","20101117","routine"
805,"83","20130220","routine"
805,"72","20120109","routine"
805,"71","20111003","routine"
805,"79","20110602","routine"
805,"75","20110112","routine"
809,"84","20120614","routine"
809,"94","20120118","routine"
809,"94","20110609","routine"
809,"78","20100518","routine"
811,"96","20120611","routine"
811,"100","20111014","routine"
811,"89","20101025","routine"
816,"94","20130326","routine"
816,"94","20120730","routine"
816,"78","20120320","routine"
816,"93","20110907","routine"
816,"98","20110304","routine"
818,"71","20121025","routine"
818,"62","20120123","routine"
818,"80","20110926","routine"
818,"83","20110420","routine"
818,"79","20101026","routine"
824,"87","20121024","routine"
824,"93","20120418","routine"
824,"100","20111003","routine"
824,"86","20110322","routine"
824,"67","20100831","routine"
826,"96","20120621","routine"
826,"100","20100917","routine"
827,"74","20130221","routine"
827,"98","20121016","routine"
827,"94","20120307","routine"
827,"94","20110628","routine"
827,"80","20110126","routine"
828,"85","20130417","routine"
828,"90","20120807","routine"
828,"77","20120206","routine"
828,"70","20111026","routine"
828,"86","20110512","routine"
828,"87","20101026","routine"
830,"92","20130401","routine"
830,"96","20120709","routine"
830,"94","20120111","routine"
830,"96","20110601","routine"
830,"98","20101215","routine"
835,"83","20130108","routine"
835,"71","20120215","routine"
835,"86","20110817","routine"
835,"80","20110223","routine"
835,"54","20101109","routine"
840,"79","20130102","routine"
840,"85","20120419","routine"
840,"73","20111028","routine"
840,"77","20110322","routine"
840,"80","20100910","routine"
842,"94","20120613","routine"
842,"90","20111122","routine"
842,"96","20110224","routine"
843,"66","20121218","routine"
843,"92","20111209","routine"
843,"84","20110722","routine"
845,"100","20121004","routine"
845,"92","20120126","routine"
845,"94","20110623","routine"
845,"98","20101103","routine"
847,"88","20130412","routine"
847,"92","20120910","routine"
847,"91","20111103","routine"
847,"89","20110425","routine"
847,"88","20101026","routine"
850,"80","20120928","routine"
850,"92","20120120","routine"
850,"94","20110520","routine"
850,"96","20100924","routine"
852,"73","20121017","routine"
852,"76","20120629","routine"
852,"67","20120321","routine"
852,"78","20111012","routine"
852,"59","20100804","routine"
853,"61","20120223","routine"
853,"86","20101209","routine"
854,"69","20130228","routine"
854,"56","20120316","routine"
854,"67","20111005","routine"
854,"71","20101222","routine"
854,"62","20100805","routine"
856,"94","20120705","routine"
856,"91","20111207","routine"
856,"96","20110526","routine"
856,"87","20100930","routine"
860,"88","20121126","routine"
860,"90","20120426","routine"
860,"90","20111025","routine"
860,"84","20110415","routine"
860,"90","20100805","routine"
865,"96","20130409","routine"
865,"96","20120620","routine"
865,"100","20110909","routine"
865,"96","20110105","routine"
870,"82","20121102","routine"
870,"82","20120214","routine"
870,"84","20110715","routine"
870,"86","20110106","routine"
873,"100","20130129","routine"
873,"100","20120613","routine"
873,"98","20110908","routine"
873,"92","20110218","routine"
874,"86","20130509","routine"
874,"92","20121004","routine"
874,"98","20120125","routine"
874,"96","20110727","routine"
874,"89","20110203","routine"
874,"76","20100914","routine"
876,"84","20121126","routine"
876,"100","20120215","routine"
876,"92","20110506","routine"
876,"100","20101101","routine"
880,"82","20130114","routine"
880,"86","20120217","routine"
880,"92","20110714","routine"
880,"78","20100702","routine"
884,"90","20130115","routine"
884,"94","20120706","routine"
884,"90","20111104","routine"
884,"88","20110601","routine"
884,"81","20101202","routine"
885,"98","20130130","routine"
885,"89","20120801","routine"
885,"91","20111206","routine"
885,"89","20110601","routine"
885,"90","20101202","routine"
886,"86","20121116","routine"
886,"92","20120208","routine"
886,"94","20110805","routine"
886,"83","20110225","routine"
886,"92","20100521","routine"
891,"79","20130228","routine"
891,"83","20120726","routine"
891,"89","20110721","routine"
891,"81","20110111","routine"
891,"88","20100812","routine"
892,"100","20130214","routine"
892,"100","20120620","routine"
892,"100","20111129","routine"
892,"100","20110518","routine"
892,"100","20101123","routine"
902,"98","20120920","routine"
902,"94","20110929","routine"
902,"96","20110317","routine"
903,"90","20120601","routine"
903,"77","20110830","routine"
903,"67","20110818","routine"
903,"70","20110223","routine"
903,"72","20100608","routine"
905,"100","20120926","routine"
905,"100","20120308","routine"
905,"100","20110830","routine"
905,"100","20110207","routine"
905,"100","20100907","routine"
910,"94","20120323","routine"
910,"96","20110907","routine"
910,"93","20110202","routine"
910,"100","20100727","routine"
911,"100","20130313","routine"
911,"100","20120320","routine"
911,"100","20110825","routine"
911,"100","20110113","routine"
913,"100","20130319","routine"
913,"100","20120913","routine"
913,"100","20120222","routine"
913,"100","20110811","routine"
913,"100","20110125","routine"
913,"100","20100712","routine"
917,"94","20130116","routine"
917,"96","20120608","routine"
917,"92","20111007","routine"
917,"98","20110104","routine"
919,"87","20130425","routine"
919,"90","20120919","routine"
919,"94","20120425","routine"
919,"93","20110809","routine"
919,"100","20110112","routine"
919,"90","20100527","routine"
920,"88","20130425","routine"
920,"100","20120919","routine"
920,"94","20120425","routine"
920,"100","20110809","routine"
920,"100","20110112","routine"
920,"100","20100527","routine"
921,"85","20130425","routine"
921,"90","20120919","routine"
921,"94","20120425","routine"
921,"94","20110809","routine"
921,"100","20110112","routine"
921,"100","20100527","routine"
927,"100","20120709","routine"
927,"100","20110808","routine"
927,"100","20110322","routine"
927,"98","20101014","routine"
929,"96","20120419","routine"
929,"93","20110927","routine"
929,"96","20110215","routine"
929,"77","20100923","routine"
935,"96","20121128","routine"
935,"61","20120328","routine"
935,"78","20111110","routine"
935,"96","20110503","routine"
935,"100","20101014","routine"
941,"96","20121025","routine"
941,"90","20120214","routine"
941,"83","20110728","routine"
941,"85","20110426","routine"
943,"90","20121126","routine"
943,"82","20120525","routine"
943,"96","20110621","routine"
943,"87","20110218","routine"
949,"92","20130228","routine"
949,"92","20120815","routine"
949,"86","20120307","routine"
949,"82","20110504","routine"
949,"98","20101129","routine"
949,"89","20100520","routine"
950,"96","20130422","routine"
950,"94","20121016","routine"
950,"90","20120403","routine"
950,"92","20111025","routine"
950,"86","20110516","routine"
950,"88","20101109","routine"
951,"94","20130201","routine"
951,"98","20120706","routine"
951,"94","20120104","routine"
951,"98","20110713","routine"
951,"96","20110204","routine"
951,"98","20100811","routine"
952,"86","20130416","routine"
952,"94","20120731","routine"
952,"83","20120117","routine"
952,"88","20110718","routine"
952,"81","20110216","routine"
